"","location","time","execrlc"
"4355","MYS",1995,0
"4356","MYS",1996,0
"4357","MYS",1997,0
"4358","MYS",1998,0
"4359","MYS",1999,0
"4360","MYS",2000,0
"4361","MYS",2001,0
"4362","MYS",2002,0
"4363","MYS",2003,0
"4364","MYS",2004,0
"4365","MYS",2005,0
"4366","MYS",2006,0
"4367","MYS",2007,0
"4368","MYS",2008,0
"4369","MYS",2009,0
"4370","MYS",2010,0
"4371","MYS",2011,0
"4372","MYS",2012,0
"4373","NAM",1975,NA
"4374","NAM",1976,NA
"4375","NAM",1977,NA
"4376","NAM",1978,NA
"4377","NAM",1979,NA
"4378","NAM",1980,NA
"4379","NAM",1981,NA
"4380","NAM",1982,NA
"4381","NAM",1983,NA
"4382","NAM",1984,NA
"4383","NAM",1985,NA
"4384","NAM",1986,NA
"4385","NAM",1987,NA
"4386","NAM",1988,NA
"4387","NAM",1989,NA
"4388","NAM",1990,NA
"4389","NAM",1991,3
"4390","NAM",1992,3
"4391","NAM",1993,3
"4392","NAM",1994,3
"4393","NAM",1995,3
"4394","NAM",1996,3
"4395","NAM",1997,3
"4396","NAM",1998,3
"4397","NAM",1999,3
"4398","NAM",2000,3
"4399","NAM",2001,3
"4400","NAM",2002,3
"4401","NAM",2003,3
"4402","NAM",2004,3
"4403","NAM",2005,3
"4404","NAM",2006,3
"4405","NAM",2007,3
"4406","NAM",2008,3
"4407","NAM",2009,3
"4408","NAM",2010,3
"4409","NAM",2011,3
"4410","NAM",2012,3
"4411","NER",1975,0
"4412","NER",1976,0
"4413","NER",1977,0
"4414","NER",1978,0
"4415","NER",1979,0
"4416","NER",1980,0
"4417","NER",1981,0
"4418","NER",1982,0
"4419","NER",1983,0
"4420","NER",1984,0
"4421","NER",1985,0
"4422","NER",1986,0
"4423","NER",1987,0
"4424","NER",1988,0
"4425","NER",1989,0
"4426","NER",1990,0
"4427","NER",1991,0
"4428","NER",1992,0
"4429","NER",1993,0
"4430","NER",1994,2
"4431","NER",1995,2
"4432","NER",1996,2
"4433","NER",1997,0
"4434","NER",1998,0
"4435","NER",1999,0
"4436","NER",2000,0
"4437","NER",2001,0
"4438","NER",2002,0
"4439","NER",2003,0
"4440","NER",2004,0
"4441","NER",2005,0
"4442","NER",2006,0
"4443","NER",2007,0
"4444","NER",2008,0
"4445","NER",2009,0
"4446","NER",2010,0
"4447","NER",2011,0
"4448","NER",2012,0
"4449","NGA",1975,0
"4450","NGA",1976,0
"4451","NGA",1977,0
"4452","NGA",1978,0
"4453","NGA",1979,0
"4454","NGA",1980,0
"4455","NGA",1981,0
"4456","NGA",1982,0
"4457","NGA",1983,0
"4458","NGA",1984,0
"4459","NGA",1985,0
"4460","NGA",1986,0
"4461","NGA",1987,0
"4462","NGA",1988,0
"4463","NGA",1989,0
"4464","NGA",1990,0
"4465","NGA",1991,0
"4466","NGA",1992,0
"4467","NGA",1993,0
"4468","NGA",1994,0
"4469","NGA",1995,0
"4470","NGA",1996,0
"4471","NGA",1997,0
"4472","NGA",1998,0
"4473","NGA",1999,0
"4474","NGA",2000,1
"4475","NGA",2001,1
"4476","NGA",2002,1
"4477","NGA",2003,1
"4478","NGA",2004,1
"4479","NGA",2005,1
"4480","NGA",2006,1
"4481","NGA",2007,1
"4482","NGA",2008,1
"4483","NGA",2009,1
"4484","NGA",2010,1
"4485","NGA",2011,1
"4486","NGA",2012,1
"4487","NIC",1975,1
"4488","NIC",1976,1
"4489","NIC",1977,1
"4490","NIC",1978,1
"4491","NIC",1979,1
"4492","NIC",1980,3
"4493","NIC",1981,3
"4494","NIC",1982,3
"4495","NIC",1983,3
"4496","NIC",1984,3
"4497","NIC",1985,3
"4498","NIC",1986,3
"4499","NIC",1987,3
"4500","NIC",1988,3
"4501","NIC",1989,3
"4502","NIC",1990,3
"4503","NIC",1991,0
"4504","NIC",1992,0
"4505","NIC",1993,0
"4506","NIC",1994,0
"4507","NIC",1995,0
"4508","NIC",1996,0
"4509","NIC",1997,1
"4510","NIC",1998,1
"4511","NIC",1999,1
"4512","NIC",2000,1
"4513","NIC",2001,1
"4514","NIC",2002,0
"4515","NIC",2003,0
"4516","NIC",2004,0
"4517","NIC",2005,0
"4518","NIC",2006,0
"4519","NIC",2007,3
"4520","NIC",2008,3
"4521","NIC",2009,3
"4522","NIC",2010,3
"4523","NIC",2011,3
"4524","NIC",2012,3
"4525","NLD",1975,3
"4526","NLD",1976,3
"4527","NLD",1977,3
"4528","NLD",1978,1
"4529","NLD",1979,1
"4530","NLD",1980,1
"4531","NLD",1981,1
"4532","NLD",1982,1
"4533","NLD",1983,1
"4534","NLD",1984,1
"4535","NLD",1985,1
"4536","NLD",1986,1
"4537","NLD",1987,1
"4538","NLD",1988,1
"4539","NLD",1989,1
"4540","NLD",1990,1
"4541","NLD",1991,1
"4542","NLD",1992,1
"4543","NLD",1993,1
"4544","NLD",1994,1
"4545","NLD",1995,3
"4546","NLD",1996,3
"4547","NLD",1997,3
"4548","NLD",1998,3
"4549","NLD",1999,3
"4550","NLD",2000,3
"4551","NLD",2001,3
"4552","NLD",2002,3
"4553","NLD",2003,3
"4554","NLD",2004,1
"4555","NLD",2005,1
"4556","NLD",2006,1
"4557","NLD",2007,1
"4558","NLD",2008,1
"4559","NLD",2009,1
"4560","NLD",2010,1
"4561","NLD",2011,1
"4562","NLD",2012,1
"4563","NOR",1975,3
"4564","NOR",1976,3
"4565","NOR",1977,3
"4566","NOR",1978,3
"4567","NOR",1979,3
"4568","NOR",1980,3
"4569","NOR",1981,3
"4570","NOR",1982,1
"4571","NOR",1983,1
"4572","NOR",1984,1
"4573","NOR",1985,1
"4574","NOR",1986,1
"4575","NOR",1987,3
"4576","NOR",1988,3
"4577","NOR",1989,3
"4578","NOR",1990,1
"4579","NOR",1991,3
"4580","NOR",1992,3
"4581","NOR",1993,3
"4582","NOR",1994,3
"4583","NOR",1995,3
"4584","NOR",1996,3
"4585","NOR",1997,3
"4586","NOR",1998,1
"4587","NOR",1999,1
"4588","NOR",2000,1
"4589","NOR",2001,1
"4590","NOR",2002,1
"4591","NOR",2003,1
"4592","NOR",2004,1
"4593","NOR",2005,1
"4594","NOR",2006,3
"4595","NOR",2007,3
"4596","NOR",2008,3
"4597","NOR",2009,3
"4598","NOR",2010,3
"4599","NOR",2011,3
"4600","NOR",2012,3
"4601","NPL",1975,0
"4602","NPL",1976,0
"4603","NPL",1977,0
"4604","NPL",1978,0
"4605","NPL",1979,0
"4606","NPL",1980,0
"4607","NPL",1981,0
"4608","NPL",1982,0
"4609","NPL",1983,0
"4610","NPL",1984,0
"4611","NPL",1985,0
"4612","NPL",1986,0
"4613","NPL",1987,0
"4614","NPL",1988,0
"4615","NPL",1989,0
"4616","NPL",1990,0
"4617","NPL",1991,0
"4618","NPL",1992,3
"4619","NPL",1993,3
"4620","NPL",1994,3
"4621","NPL",1995,3
"4622","NPL",1996,3
"4623","NPL",1997,3
"4624","NPL",1998,3
"4625","NPL",1999,3
"4626","NPL",2000,3
"4627","NPL",2001,3
"4628","NPL",2002,3
"4629","NPL",2003,0
"4630","NPL",2004,0
"4631","NPL",2005,0
"4632","NPL",2006,0
"4633","NPL",2007,0
"4634","NPL",2008,3
"4635","NPL",2009,3
"4636","NPL",2010,3
"4637","NPL",2011,3
"4638","NPL",2012,3
"4639","NZL",1975,3
"4640","NZL",1976,1
"4641","NZL",1977,1
"4642","NZL",1978,1
"4643","NZL",1979,1
"4644","NZL",1980,1
"4645","NZL",1981,1
"4646","NZL",1982,1
"4647","NZL",1983,1
"4648","NZL",1984,1
"4649","NZL",1985,3
"4650","NZL",1986,3
"4651","NZL",1987,3
"4652","NZL",1988,3
"4653","NZL",1989,3
"4654","NZL",1990,3
"4655","NZL",1991,1
"4656","NZL",1992,1
"4657","NZL",1993,1
"4658","NZL",1994,1
"4659","NZL",1995,1
"4660","NZL",1996,1
"4661","NZL",1997,1
"4662","NZL",1998,1
"4663","NZL",1999,1
"4664","NZL",2000,3
"4665","NZL",2001,3
"4666","NZL",2002,3
"4667","NZL",2003,3
"4668","NZL",2004,3
"4669","NZL",2005,3
"4670","NZL",2006,3
"4671","NZL",2007,3
"4672","NZL",2008,3
"4673","NZL",2009,1
"4674","NZL",2010,1
"4675","NZL",2011,1
"4676","NZL",2012,1
"4677","OMN",1975,0
"4678","OMN",1976,0
"4679","OMN",1977,0
"4680","OMN",1978,0
"4681","OMN",1979,0
"4682","OMN",1980,0
"4683","OMN",1981,0
"4684","OMN",1982,0
"4685","OMN",1983,0
"4686","OMN",1984,0
"4687","OMN",1985,0
"4688","OMN",1986,0
"4689","OMN",1987,0
"4690","OMN",1988,0
"4691","OMN",1989,0
"4692","OMN",1990,0
"4693","OMN",1991,0
"4694","OMN",1992,0
"4695","OMN",1993,0
"4696","OMN",1994,0
"4697","OMN",1995,0
"4698","OMN",1996,0
"4699","OMN",1997,0
"4700","OMN",1998,0
"4701","OMN",1999,0
"4702","OMN",2000,0
"4703","OMN",2001,0
"4704","OMN",2002,0
"4705","OMN",2003,0
"4706","OMN",2004,0
"4707","OMN",2005,0
"4708","OMN",2006,0
"4709","OMN",2007,0
"4710","OMN",2008,0
"4711","OMN",2009,0
"4712","OMN",2010,0
"4713","OMN",2011,0
"4714","OMN",2012,0
"4715","PAK",1975,3
"4716","PAK",1976,3
"4717","PAK",1977,3
"4718","PAK",1978,0
"4719","PAK",1979,0
"4720","PAK",1980,0
"4721","PAK",1981,0
"4722","PAK",1982,0
"4723","PAK",1983,0
"4724","PAK",1984,0
"4725","PAK",1985,0
"4726","PAK",1986,0
"4727","PAK",1987,0
"4728","PAK",1988,0
"4729","PAK",1989,3
"4730","PAK",1990,3
"4731","PAK",1991,1
"4732","PAK",1992,1
"4733","PAK",1993,1
"4734","PAK",1994,3
"4735","PAK",1995,3
"4736","PAK",1996,3
"4737","PAK",1997,0
"4738","PAK",1998,0
"4739","PAK",1999,0
"4740","PAK",2000,0
"4741","PAK",2001,0
"4742","PAK",2002,0
"4743","PAK",2003,0
"4744","PAK",2004,0
"4745","PAK",2005,0
"4746","PAK",2006,0
"4747","PAK",2007,0
"4748","PAK",2008,0
"4749","PAK",2009,3
"4750","PAK",2010,3
"4751","PAK",2011,3
"4752","PAK",2012,3
"4753","PAN",1975,0
"4754","PAN",1976,0
"4755","PAN",1977,0
"4756","PAN",1978,0
"4757","PAN",1979,0
"4758","PAN",1980,0
"4759","PAN",1981,0
"4760","PAN",1982,0
"4761","PAN",1983,0
"4762","PAN",1984,0
"4763","PAN",1985,0
"4764","PAN",1986,0
"4765","PAN",1987,0
"4766","PAN",1988,0
"4767","PAN",1989,0
"4768","PAN",1990,1
"4769","PAN",1991,1
"4770","PAN",1992,1
"4771","PAN",1993,1
"4772","PAN",1994,1
"4773","PAN",1995,0
"4774","PAN",1996,0
"4775","PAN",1997,0
"4776","PAN",1998,0
"4777","PAN",1999,0
"4778","PAN",2000,1
"4779","PAN",2001,1
"4780","PAN",2002,1
"4781","PAN",2003,1
"4782","PAN",2004,1
"4783","PAN",2005,0
"4784","PAN",2006,0
"4785","PAN",2007,0
"4786","PAN",2008,0
"4787","PAN",2009,0
"4788","PAN",2010,0
"4789","PAN",2011,0
"4790","PAN",2012,0
"4791","PER",1975,0
"4792","PER",1976,0
"4793","PER",1977,0
"4794","PER",1978,0
"4795","PER",1979,0
"4796","PER",1980,0
"4797","PER",1981,1
"4798","PER",1982,1
"4799","PER",1983,1
"4800","PER",1984,1
"4801","PER",1985,1
"4802","PER",1986,3
"4803","PER",1987,3
"4804","PER",1988,3
"4805","PER",1989,3
"4806","PER",1990,3
"4807","PER",1991,1
"4808","PER",1992,1
"4809","PER",1993,1
"4810","PER",1994,1
"4811","PER",1995,1
"4812","PER",1996,1
"4813","PER",1997,1
"4814","PER",1998,1
"4815","PER",1999,1
"4816","PER",2000,1
"4817","PER",2001,1
"4818","PER",2002,2
"4819","PER",2003,2
"4820","PER",2004,2
"4821","PER",2005,2
"4822","PER",2006,2
"4823","PER",2007,3
"4824","PER",2008,3
"4825","PER",2009,3
"4826","PER",2010,3
"4827","PER",2011,3
"4828","PER",2012,3
"4829","PHL",1975,0
"4830","PHL",1976,0
"4831","PHL",1977,0
"4832","PHL",1978,0
"4833","PHL",1979,0
"4834","PHL",1980,0
"4835","PHL",1981,0
"4836","PHL",1982,0
"4837","PHL",1983,0
"4838","PHL",1984,0
"4839","PHL",1985,0
"4840","PHL",1986,0
"4841","PHL",1987,0
"4842","PHL",1988,0
"4843","PHL",1989,0
"4844","PHL",1990,0
"4845","PHL",1991,0
"4846","PHL",1992,0
"4847","PHL",1993,2
"4848","PHL",1994,2
"4849","PHL",1995,2
"4850","PHL",1996,2
"4851","PHL",1997,2
"4852","PHL",1998,2
"4853","PHL",1999,0
"4854","PHL",2000,0
"4855","PHL",2001,2
"4856","PHL",2002,2
"4857","PHL",2003,2
"4858","PHL",2004,2
"4859","PHL",2005,2
"4860","PHL",2006,2
"4861","PHL",2007,2
"4862","PHL",2008,2
"4863","PHL",2009,2
"4864","PHL",2010,2
"4865","PHL",2011,2
"4866","PHL",2012,2
"4867","PNG",1975,2
"4868","PNG",1976,2
"4869","PNG",1977,2
"4870","PNG",1978,2
"4871","PNG",1979,2
"4872","PNG",1980,2
"4873","PNG",1981,1
"4874","PNG",1982,1
"4875","PNG",1983,2
"4876","PNG",1984,2
"4877","PNG",1985,2
"4878","PNG",1986,1
"4879","PNG",1987,1
"4880","PNG",1988,1
"4881","PNG",1989,2
"4882","PNG",1990,2
"4883","PNG",1991,2
"4884","PNG",1992,2
"4885","PNG",1993,1
"4886","PNG",1994,1
"4887","PNG",1995,1
"4888","PNG",1996,1
"4889","PNG",1997,1
"4890","PNG",1998,0
"4891","PNG",1999,0
"4892","PNG",2000,1
"4893","PNG",2001,1
"4894","PNG",2002,1
"4895","PNG",2003,0
"4896","PNG",2004,0
"4897","PNG",2005,0
"4898","PNG",2006,0
"4899","PNG",2007,0
"4900","PNG",2008,0
"4901","PNG",2009,0
"4902","PNG",2010,0
"4903","PNG",2011,0
"4904","PNG",2012,0
"4905","POL",1975,3
"4906","POL",1976,3
"4907","POL",1977,3
"4908","POL",1978,3
"4909","POL",1979,3
"4910","POL",1980,3
"4911","POL",1981,3
"4912","POL",1982,3
"4913","POL",1983,3
"4914","POL",1984,3
"4915","POL",1985,3
"4916","POL",1986,3
"4917","POL",1987,3
"4918","POL",1988,3
"4919","POL",1989,3
"4920","POL",1990,3
"4921","POL",1991,0
"4922","POL",1992,0
"4923","POL",1993,0
"4924","POL",1994,0
"4925","POL",1995,0
"4926","POL",1996,3
"4927","POL",1997,3
"4928","POL",1998,3
"4929","POL",1999,3
"4930","POL",2000,3
"4931","POL",2001,3
"4932","POL",2002,3
"4933","POL",2003,3
"4934","POL",2004,3
"4935","POL",2005,3
"4936","POL",2006,1
"4937","POL",2007,1
"4938","POL",2008,1
"4939","POL",2009,1
"4940","POL",2010,1
"4941","POL",2011,2
"4942","POL",2012,2
"4943","PRK",1975,3
"4944","PRK",1976,3
"4945","PRK",1977,3
"4946","PRK",1978,3
"4947","PRK",1979,3
"4948","PRK",1980,3
"4949","PRK",1981,3
"4950","PRK",1982,3
"4951","PRK",1983,3
"4952","PRK",1984,3
"4953","PRK",1985,3
"4954","PRK",1986,3
"4955","PRK",1987,3
"4956","PRK",1988,3
"4957","PRK",1989,3
"4958","PRK",1990,3
"4959","PRK",1991,3
"4960","PRK",1992,3
"4961","PRK",1993,3
"4962","PRK",1994,3
"4963","PRK",1995,3
"4964","PRK",1996,3
"4965","PRK",1997,3
"4966","PRK",1998,3
"4967","PRK",1999,3
"4968","PRK",2000,3
"4969","PRK",2001,3
"4970","PRK",2002,3
"4971","PRK",2003,3
"4972","PRK",2004,3
"4973","PRK",2005,3
"4974","PRK",2006,3
"4975","PRK",2007,3
"4976","PRK",2008,3
"4977","PRK",2009,3
"4978","PRK",2010,3
"4979","PRK",2011,3
"4980","PRK",2012,3
"4981","PRT",1975,3
"4982","PRT",1976,3
"4983","PRT",1977,0
"4984","PRT",1978,0
"4985","PRT",1979,0
"4986","PRT",1980,0
"4987","PRT",1981,0
"4988","PRT",1982,0
"4989","PRT",1983,1
"4990","PRT",1984,3
"4991","PRT",1985,3
"4992","PRT",1986,1
"4993","PRT",1987,1
"4994","PRT",1988,1
"4995","PRT",1989,1
"4996","PRT",1990,1
"4997","PRT",1991,1
"4998","PRT",1992,1
"4999","PRT",1993,1
"5000","PRT",1994,1
"5001","PRT",1995,1
"5002","PRT",1996,3
"5003","PRT",1997,3
"5004","PRT",1998,3
"5005","PRT",1999,3
"5006","PRT",2000,3
"5007","PRT",2001,3
"5008","PRT",2002,3
"5009","PRT",2003,1
"5010","PRT",2004,1
"5011","PRT",2005,1
"5012","PRT",2006,3
"5013","PRT",2007,3
"5014","PRT",2008,3
"5015","PRT",2009,3
"5016","PRT",2010,3
"5017","PRT",2011,3
"5018","PRT",2012,1
"5019","PRY",1975,1
"5020","PRY",1976,1
"5021","PRY",1977,1
"5022","PRY",1978,1
"5023","PRY",1979,1
"5024","PRY",1980,1
"5025","PRY",1981,1
"5026","PRY",1982,1
"5027","PRY",1983,1
"5028","PRY",1984,1
"5029","PRY",1985,1
"5030","PRY",1986,1
"5031","PRY",1987,1
"5032","PRY",1988,1
"5033","PRY",1989,1
"5034","PRY",1990,1
"5035","PRY",1991,1
"5036","PRY",1992,1
"5037","PRY",1993,1
"5038","PRY",1994,1
"5039","PRY",1995,1
"5040","PRY",1996,1
"5041","PRY",1997,1
"5042","PRY",1998,1
"5043","PRY",1999,1
"5044","PRY",2000,1
"5045","PRY",2001,1
"5046","PRY",2002,1
"5047","PRY",2003,1
"5048","PRY",2004,1
"5049","PRY",2005,1
"5050","PRY",2006,1
"5051","PRY",2007,1
"5052","PRY",2008,1
"5053","PRY",2009,3
"5054","PRY",2010,3
"5055","PRY",2011,3
"5056","PRY",2012,3
"5057","QAT",1975,0
"5058","QAT",1976,0
"5059","QAT",1977,0
"5060","QAT",1978,0
"5061","QAT",1979,0
"5062","QAT",1980,0
"5063","QAT",1981,0
"5064","QAT",1982,0
"5065","QAT",1983,0
"5066","QAT",1984,0
"5067","QAT",1985,0
"5068","QAT",1986,0
"5069","QAT",1987,0
"5070","QAT",1988,0
"5071","QAT",1989,0
"5072","QAT",1990,0
"5073","QAT",1991,0
"5074","QAT",1992,0
"5075","QAT",1993,0
"5076","QAT",1994,0
"5077","QAT",1995,0
"5078","QAT",1996,0
"5079","QAT",1997,0
"5080","QAT",1998,0
"5081","QAT",1999,0
"5082","QAT",2000,0
"5083","QAT",2001,0
"5084","QAT",2002,0
"5085","QAT",2003,0
"5086","QAT",2004,0
"5087","QAT",2005,0
"5088","QAT",2006,0
"5089","QAT",2007,0
"5090","QAT",2008,0
"5091","QAT",2009,0
"5092","QAT",2010,0
"5093","QAT",2011,0
"5094","QAT",2012,0
"5095","ROM",1975,3
"5096","ROM",1976,3
"5097","ROM",1977,3
"5098","ROM",1978,3
"5099","ROM",1979,3
"5100","ROM",1980,3
"5101","ROM",1981,3
"5102","ROM",1982,3
"5103","ROM",1983,3
"5104","ROM",1984,3
"5105","ROM",1985,3
"5106","ROM",1986,3
"5107","ROM",1987,3
"5108","ROM",1988,3
"5109","ROM",1989,3
"5110","ROM",1990,2
"5111","ROM",1991,2
"5112","ROM",1992,0
"5113","ROM",1993,0
"5114","ROM",1994,0
"5115","ROM",1995,0
"5116","ROM",1996,0
"5117","ROM",1997,1
"5118","ROM",1998,1
"5119","ROM",1999,1
"5120","ROM",2000,1
"5121","ROM",2001,3
"5122","ROM",2002,3
"5123","ROM",2003,3
"5124","ROM",2004,3
"5125","ROM",2005,0
"5126","ROM",2006,0
"5127","ROM",2007,0
"5128","ROM",2008,0
"5129","ROM",2009,0
"5130","ROM",2010,0
"5131","ROM",2011,0
"5132","ROM",2012,0
"5133","RUS",1992,0
"5134","RUS",1993,0
"5135","RUS",1994,0
"5136","RUS",1995,0
"5137","RUS",1996,0
"5138","RUS",1997,0
"5139","RUS",1998,0
"5140","RUS",1999,0
"5141","RUS",2000,0
"5142","RUS",2001,0
"5143","RUS",2002,0
"5144","RUS",2003,0
"5145","RUS",2004,0
"5146","RUS",2005,0
"5147","RUS",2006,0
"5148","RUS",2007,0
"5149","RUS",2008,0
"5150","RUS",2009,2
"5151","RUS",2010,2
"5152","RUS",2011,2
"5153","RUS",2012,2
"5154","RWA",1975,0
"5155","RWA",1976,0
"5156","RWA",1977,0
"5157","RWA",1978,0
"5158","RWA",1979,0
"5159","RWA",1980,0
"5160","RWA",1981,0
"5161","RWA",1982,0
"5162","RWA",1983,0
"5163","RWA",1984,0
"5164","RWA",1985,0
"5165","RWA",1986,0
"5166","RWA",1987,0
"5167","RWA",1988,0
"5168","RWA",1989,0
"5169","RWA",1990,0
"5170","RWA",1991,0
"5171","RWA",1992,0
"5172","RWA",1993,0
"5173","RWA",1994,0
"5174","RWA",1995,0
"5175","RWA",1996,0
"5176","RWA",1997,0
"5177","RWA",1998,0
"5178","RWA",1999,0
"5179","RWA",2000,0
"5180","RWA",2001,0
"5181","RWA",2002,0
"5182","RWA",2003,0
"5183","RWA",2004,0
"5184","RWA",2005,0
"5185","RWA",2006,0
"5186","RWA",2007,0
"5187","RWA",2008,0
"5188","RWA",2009,0
"5189","RWA",2010,0
"5190","RWA",2011,0
"5191","RWA",2012,0
"5192","SAU",1975,0
"5193","SAU",1976,0
"5194","SAU",1977,0
"5195","SAU",1978,0
"5196","SAU",1979,0
"5197","SAU",1980,0
"5198","SAU",1981,0
"5199","SAU",1982,0
"5200","SAU",1983,0
"5201","SAU",1984,0
"5202","SAU",1985,0
"5203","SAU",1986,0
"5204","SAU",1987,0
"5205","SAU",1988,0
"5206","SAU",1989,0
"5207","SAU",1990,0
"5208","SAU",1991,0
"5209","SAU",1992,0
"5210","SAU",1993,0
"5211","SAU",1994,0
"5212","SAU",1995,0
"5213","SAU",1996,0
"5214","SAU",1997,0
"5215","SAU",1998,0
"5216","SAU",1999,0
"5217","SAU",2000,0
"5218","SAU",2001,0
"5219","SAU",2002,0
"5220","SAU",2003,0
"5221","SAU",2004,0
"5222","SAU",2005,0
"5223","SAU",2006,0
"5224","SAU",2007,0
"5225","SAU",2008,0
"5226","SAU",2009,0
"5227","SAU",2010,0
"5228","SAU",2011,0
"5229","SAU",2012,0
"5230","SDN",1975,0
"5231","SDN",1976,0
"5232","SDN",1977,0
"5233","SDN",1978,0
"5234","SDN",1979,0
"5235","SDN",1980,0
"5236","SDN",1981,0
"5237","SDN",1982,0
"5238","SDN",1983,0
"5239","SDN",1984,0
"5240","SDN",1985,0
"5241","SDN",1986,0
"5242","SDN",1987,1
"5243","SDN",1988,1
"5244","SDN",1989,1
"5245","SDN",1990,0
"5246","SDN",1991,0
"5247","SDN",1992,0
"5248","SDN",1993,0
"5249","SDN",1994,0
"5250","SDN",1995,0
"5251","SDN",1996,0
"5252","SDN",1997,0
"5253","SDN",1998,0
"5254","SDN",1999,0
"5255","SDN",2000,0
"5256","SDN",2001,0
"5257","SDN",2002,0
"5258","SDN",2003,0
"5259","SDN",2004,0
"5260","SDN",2005,0
"5261","SDN",2006,0
"5262","SDN",2007,0
"5263","SDN",2008,0
"5264","SDN",2009,0
"5265","SDN",2010,0
"5266","SDN",2011,0
"5267","SDN",2012,0
"5268","SEN",1975,3
"5269","SEN",1976,3
"5270","SEN",1977,3
"5271","SEN",1978,3
"5272","SEN",1979,3
"5273","SEN",1980,3
"5274","SEN",1981,3
"5275","SEN",1982,3
"5276","SEN",1983,3
"5277","SEN",1984,3
"5278","SEN",1985,3
"5279","SEN",1986,3
"5280","SEN",1987,3
"5281","SEN",1988,3
"5282","SEN",1989,3
"5283","SEN",1990,3
"5284","SEN",1991,3
"5285","SEN",1992,3
"5286","SEN",1993,3
"5287","SEN",1994,3
"5288","SEN",1995,3
"5289","SEN",1996,3
"5290","SEN",1997,3
"5291","SEN",1998,3
"5292","SEN",1999,3
"5293","SEN",2000,3
"5294","SEN",2001,3
"5295","SEN",2002,3
"5296","SEN",2003,3
"5297","SEN",2004,3
"5298","SEN",2005,3
"5299","SEN",2006,3
"5300","SEN",2007,3
"5301","SEN",2008,3
"5302","SEN",2009,3
"5303","SEN",2010,3
"5304","SEN",2011,3
"5305","SEN",2012,3
"5306","SGP",1975,0
"5307","SGP",1976,0
"5308","SGP",1977,0
"5309","SGP",1978,0
"5310","SGP",1979,0
"5311","SGP",1980,0
"5312","SGP",1981,0
"5313","SGP",1982,0
"5314","SGP",1983,0
"5315","SGP",1984,0
"5316","SGP",1985,0
"5317","SGP",1986,0
"5318","SGP",1987,0
"5319","SGP",1988,0
"5320","SGP",1989,0
"5321","SGP",1990,0
"5322","SGP",1991,0
"5323","SGP",1992,0
"5324","SGP",1993,0
"5325","SGP",1994,0
"5326","SGP",1995,0
"5327","SGP",1996,0
"5328","SGP",1997,0
"5329","SGP",1998,0
"5330","SGP",1999,0
"5331","SGP",2000,0
"5332","SGP",2001,0
"5333","SGP",2002,0
"5334","SGP",2003,0
"5335","SGP",2004,0
"5336","SGP",2005,0
"5337","SGP",2006,0
"5338","SGP",2007,0
"5339","SGP",2008,0
"5340","SGP",2009,0
"5341","SGP",2010,0
"5342","SGP",2011,0
"5343","SGP",2012,0
"5344","SLB",1975,NA
"5345","SLB",1976,NA
"5346","SLB",1977,NA
"5347","SLB",1978,NA
"5348","SLB",1979,1
"5349","SLB",1980,1
"5350","SLB",1981,1
"5351","SLB",1982,3
"5352","SLB",1983,3
"5353","SLB",1984,3
"5354","SLB",1985,1
"5355","SLB",1986,1
"5356","SLB",1987,1
"5357","SLB",1988,1
"5358","SLB",1989,1
"5359","SLB",1990,3
"5360","SLB",1991,3
"5361","SLB",1992,3
"5362","SLB",1993,3
"5363","SLB",1994,0
"5364","SLB",1995,0
"5365","SLB",1996,0
"5366","SLB",1997,0
"5367","SLB",1998,3
"5368","SLB",1999,3
"5369","SLB",2000,3
"5370","SLB",2001,3
"5371","SLB",2002,0
"5372","SLB",2003,0
"5373","SLB",2004,0
"5374","SLB",2005,0
"5375","SLB",2006,0
"5376","SLB",2007,0
"5377","SLB",2008,0
"5378","SLB",2009,NA
"5379","SLB",2010,0
"5380","SLB",2011,0
"5381","SLB",2012,0
"5382","SLE",1975,3
"5383","SLE",1976,3
"5384","SLE",1977,3
"5385","SLE",1978,3
"5386","SLE",1979,3
"5387","SLE",1980,3
"5388","SLE",1981,3
"5389","SLE",1982,3
"5390","SLE",1983,3
"5391","SLE",1984,3
"5392","SLE",1985,3
"5393","SLE",1986,3
"5394","SLE",1987,3
"5395","SLE",1988,3
"5396","SLE",1989,3
"5397","SLE",1990,3
"5398","SLE",1991,3
"5399","SLE",1992,3
"5400","SLE",1993,0
"5401","SLE",1994,0
"5402","SLE",1995,0
"5403","SLE",1996,0
"5404","SLE",1997,0
"5405","SLE",1998,0
"5406","SLE",1999,0
"5407","SLE",2000,0
"5408","SLE",2001,0
"5409","SLE",2002,0
"5410","SLE",2003,0
"5411","SLE",2004,0
"5412","SLE",2005,0
"5413","SLE",2006,0
"5414","SLE",2007,0
"5415","SLE",2008,3
"5416","SLE",2009,3
"5417","SLE",2010,3
"5418","SLE",2011,3
"5419","SLE",2012,3
"5420","SLV",1975,1
"5421","SLV",1976,1
"5422","SLV",1977,1
"5423","SLV",1978,1
"5424","SLV",1979,1
"5425","SLV",1980,0
"5426","SLV",1981,0
"5427","SLV",1982,0
"5428","SLV",1983,0
"5429","SLV",1984,0
"5430","SLV",1985,2
"5431","SLV",1986,2
"5432","SLV",1987,2
"5433","SLV",1988,2
"5434","SLV",1989,2
"5435","SLV",1990,1
"5436","SLV",1991,1
"5437","SLV",1992,1
