"","location","time","gini_net","gini_market","rel_red","abs_red"
"594","KHM",1995,39.9328890228271,41.8157514572144,0.0450275881401711,1.88286243438721
"595","KHM",1996,40.8326360321045,42.6849254989624,0.0433944640925504,1.85228946685791
"596","KHM",1997,41.7323827362061,43.5540996170044,0.0418265306094654,1.82171688079834
"597","KHM",1998,41.8941079711914,43.6556705474854,0.0403512889437319,1.76156257629395
"598","KHM",1999,42.0558336257935,43.7572415924072,0.038882888973262,1.70140796661377
"599","KHM",2000,42.2175588607788,43.8588125228882,0.0374212972878113,1.64125366210938
"600","KHM",2001,42.379284324646,43.9603837203979,0.0359664602977138,1.58109939575196
"601","KHM",2002,42.5410095596313,44.0619546508789,0.0345183300037103,1.52094509124755
"602","KHM",2003,42.7027352142334,44.1635256958008,0.033076853773617,1.46079048156738
"603","KHM",2004,42.8644604492187,44.2650966262817,0.0316419997653724,1.40063617706299
"604","KHM",2005,42.5044911575317,44.1225973510742,0.0366729587713876,1.61810619354248
"605","KHM",2006,42.1445220947266,43.9800978851318,0.0417365098913483,1.83557579040527
"606","KHM",2007,41.7845528030396,43.8375986099243,0.0468329897618976,2.05304580688476
"607","KHM",2008,40.2275018692017,41.977336769104,0.0416852290922432,1.74983489990235
"608","KHM",2009,39.4245674133301,40.9365950393677,0.0369358424799013,1.51202762603759
"609","CMR",1983,49.1307851409912,51.5237659835815,0.0464442145660097,2.39298084259033
"610","CMR",1996,43.8125402450562,46.9183050918579,0.0661951628627932,3.10576484680175
"611","CMR",1997,43.4029936218262,46.5104829788208,0.0668126658329838,3.10748935699463
"612","CMR",1998,42.9934468460083,46.1026605987549,0.0674410915197929,3.10921375274658
"613","CMR",1999,42.5839004135132,45.6948384094238,0.0680807308702303,3.11093799591065
"614","CMR",2000,42.1743536376953,45.2870160293579,0.0687318941403596,3.1126623916626
"615","CMR",2001,41.7648070144653,44.8791939163208,0.0693948939382106,3.11438690185547
"616","CMR",2002,42.8592631149292,45.6138607406616,0.0603894864631989,2.75459762573242
"617","CMR",2003,42.0214500808716,44.6728972244263,0.0593524778622357,2.65144714355469
"618","CMR",2004,41.1836374664307,43.7319330978394,0.0582708206771355,2.54829563140868
"619","CMR",2005,40.3458246612549,42.7909697341919,0.0571416139462536,2.44514507293702
"620","CMR",2006,39.508012046814,41.850005607605,0.0559616068573578,2.34199356079101
"621","CMR",2007,38.6701990127563,40.9090420913696,0.0547273405623349,2.23884307861328
"622","CAN",1960,27.3695775032043,40.9731922531128,0.332012567287211,13.6036147499084
"623","CAN",1961,26.6072253417969,39.8124851989746,0.331686399157967,13.2052598571777
"624","CAN",1962,25.8997773933411,38.303758430481,0.323831956585993,12.4039810371399
"625","CAN",1963,24.13613073349,35.6087542152405,0.322185477548671,11.4726234817505
"626","CAN",1964,23.3222058868408,33.7962237930298,0.309916811130513,10.474017906189
"627","CAN",1965,20.3160708045959,29.9304612731934,0.321224266503649,9.61439046859741
"628","CAN",1966,23.052741394043,31.7728590011597,0.274451776807319,8.7201176071167
"629","CAN",1967,22.6585757827759,29.8884291648865,0.241894725956504,7.22985338211059
"630","CAN",1968,25.6933598899841,32.8239681434631,0.217237849558998,7.130608253479
"631","CAN",1969,27.7120292854309,32.5709138298035,0.149178637411349,4.85888454437256
"632","CAN",1970,28.5956776428223,36.2478513717651,0.211106960532934,7.65217372894287
"633","CAN",1971,31.5907727432251,41.015283203125,0.229780455573737,9.4245104598999
"634","CAN",1972,28.6998495101929,37.6099743652344,0.236908559642034,8.9101248550415
"635","CAN",1973,26.8411362075806,35.3786695861816,0.241318666825609,8.53753337860108
"636","CAN",1974,27.4378341674805,36.5712229537964,0.249742503767373,9.13338878631592
"637","CAN",1975,28.9097773742676,38.9331771087646,0.257451368700157,10.0233997344971
"638","CAN",1976,28.490935344696,38.3935091781616,0.257923124127924,9.90257383346558
"639","CAN",1977,28.3867716217041,38.3751892852783,0.260283215525559,9.98841766357421
"640","CAN",1978,28.2764799499512,38.3630028152466,0.262923184451211,10.0865228652954
"641","CAN",1979,28.0330039787292,38.0502705383301,0.263264003589932,10.0172665596008
"642","CAN",1980,28.1957507896423,38.3190734481812,0.264184954060243,10.1233226585388
"643","CAN",1981,28.3983507919312,38.3918346786499,0.260302326532892,9.99348388671875
"644","CAN",1982,28.6761944389343,39.4585903167725,0.273258517125862,10.7823958778381
"645","CAN",1983,28.8971439552307,40.3252701568603,0.28339862714312,11.4281262016296
"646","CAN",1984,28.8080779647827,40.7774485778809,0.29352916944369,11.9693706130981
"647","CAN",1985,28.6356949806213,40.9334968948364,0.300433699710772,12.2978019142151
"648","CAN",1986,28.285729598999,41.0238648223877,0.310505489391072,12.7381352233887
"649","CAN",1987,28.2513614273071,40.868854560852,0.30873126416494,12.6174931335449
"650","CAN",1988,27.7372799110413,40.8658665847778,0.32126044963468,13.1285866737366
"651","CAN",1989,27.5505895042419,40.8643069076538,0.325803088585316,13.3137174034119
"652","CAN",1990,27.70583776474,41.8572877502441,0.338088078471391,14.1514499855042
"653","CAN",1991,28.0975340461731,42.6013468170166,0.340454324909985,14.5038127708435
"654","CAN",1992,28.110452671051,43.520213432312,0.354082839810245,15.409760761261
"655","CAN",1993,28.2998961257935,44.1425444793701,0.358897488589057,15.8426483535767
"656","CAN",1994,28.425590171814,44.895619354248,0.366851586398166,16.4700291824341
"657","CAN",1995,28.8187842178345,45.0353477859497,0.360085230055102,16.2165635681152
"658","CAN",1996,29.060728302002,45.1957334518433,0.357002838930215,16.1350051498413
"659","CAN",1997,29.1167695617676,45.1098566436768,0.354536420016555,15.9930870819092
"660","CAN",1998,31.0905947494507,47.2998160171509,0.342691000358706,16.2092212677002
"661","CAN",1999,31.1154209899902,46.6715891265869,0.333311301965824,15.5561681365967
"662","CAN",2000,31.526893081665,46.3086187744141,0.31920031484325,14.781725692749
"663","CAN",2001,31.5609375762939,46.6469259262085,0.323407985636166,15.0859883499146
"664","CAN",2002,31.631720199585,46.9077513504028,0.325661126595161,15.2760311508179
"665","CAN",2003,31.7235907173157,47.0621241378784,0.325920975764402,15.3385334205627
"666","CAN",2004,31.7633394622803,47.2364764022827,0.327567551995786,15.4731369400024
"667","CAN",2005,31.793168258667,47.1024180221558,0.325020464051075,15.3092497634888
"668","CAN",2006,31.6628553009033,47.01828956604,0.326584280433449,15.3554342651367
"669","CAN",2007,31.4997639083862,46.8820055007935,0.328105451720637,15.3822415924072
"670","CAN",2008,31.5889414596558,47.208629989624,0.33086510948107,15.6196885299683
"671","CAN",2009,31.5602894210815,47.4077819442749,0.334280404466532,15.8474925231934
"672","CAN",2010,31.706522064209,47.8242492294312,0.337019972606351,16.1177271652222
"673","CAN",2011,31.3798627662659,47.1672533416748,0.33471083128472,15.7873905754089
"674","CPV",1989,50.2665222930908,52.948694229126,0.0506560544142701,2.68217193603515
"675","CPV",1990,50.7234265899658,53.4872551345825,0.0516726561806633,2.7638285446167
"676","CPV",1991,51.1803312301636,54.0258163833618,0.0526689894513941,2.84548515319824
"677","CPV",1992,51.6372356796265,54.5643770599365,0.0536456482788162,2.92714138031006
"678","CPV",1993,52.0941402053833,55.102938041687,0.0546032197779993,3.00879783630371
"679","CPV",1994,52.5510445404053,55.6414990615845,0.0555422584456012,3.0904545211792
"680","CPV",1995,53.0079491424561,56.1800598907471,0.0564632852734545,3.17211074829101
"681","CPV",1996,53.464853553772,56.7186210632324,0.0573668303013397,3.25376750946045
"682","CPV",1997,53.9217578887939,57.2571820068359,0.0582533754043951,3.33542411804199
"683","CPV",1998,54.3786624145508,57.7957430267334,0.0591233961747329,3.41708061218262
"684","CPV",1999,54.8355667877197,58.3343041610718,0.0599773567829213,3.49873737335205
"685","CPV",2000,55.2924715042114,58.8728649902344,0.0608156828551974,3.58039348602295
"686","CPV",2001,55.7493758010864,59.4114258956909,0.0616388184494004,3.6620500946045
"687","CPV",2002,54.6573231124878,58.3833722305298,0.0638203819972833,3.72604911804199
"688","CPV",2003,53.2437310028076,56.7034744262695,0.0610146637127246,3.45974342346192
"689","CPV",2004,51.8301388931274,55.0235766983032,0.0580376267192798,3.19343780517578
"690","CPV",2005,50.4165467834473,53.343678894043,0.054873082833486,2.9271321105957
"691","CYM",2007,40.1262305450439,42.1046047210693,0.0469871214593164,1.97837417602539
"692","CAF",1992,57.2575104522705,61.7286108016968,0.0724315725132658,4.47110034942627
"693","CAF",1993,55.8050171279907,60.0793196487427,0.0711443229674024,4.27430252075195
"694","CAF",1994,54.6513438796997,58.7195629882812,0.0692821761870646,4.06821910858154
"695","CAF",1995,53.4976705169678,57.3598063659668,0.0673317448869656,3.86213584899902
"696","CAF",1996,52.3439973449707,56.0000496673584,0.0652865907102713,3.65605232238769
"697","CAF",1997,51.1903239059448,54.640292930603,0.0631396509722212,3.4499690246582
"698","CAF",1998,50.0366505050659,53.2805361557007,0.0608831270232569,3.24388565063476
"699","CAF",1999,48.88297706604,51.9207795333862,0.0585084140617113,3.03780246734619
"700","CAF",2000,47.7293036651611,50.5610227966309,0.0560059701098139,2.83171913146973
"701","CAF",2001,46.5756304550171,49.2012660980225,0.0533652048257128,2.62563564300537
"702","CAF",2002,45.4219570541382,47.8415095901489,0.0505743350646476,2.41955253601074
"703","CAF",2003,44.2682838439941,46.4817528152466,0.047620170006291,2.21346897125244
"704","CAF",2004,46.8484411621094,49.104584312439,0.0459456725256928,2.25614315032959
"705","CAF",2005,49.4285983276367,51.7274158477783,0.0444409890280713,2.2988175201416
"706","CAF",2006,52.0087557983398,54.350247001648,0.0430815190819117,2.34149120330811
"707","CAF",2007,54.5889129638672,56.9730786514282,0.0418472328333844,2.38416568756104
"708","CAF",2008,57.1690702819824,59.5959100341797,0.040721582249611,2.42683975219727
"709","TCD",2002,39.9086380386353,41.8214268875122,0.0457370537361582,1.91278884887696
"710","TCD",2003,39.9234246826172,42.011143913269,0.0496944152475805,2.08771923065186
"711","TCD",2004,39.9330950927734,41.855154876709,0.0459216980464482,1.92205978393555
"712","TCD",2005,39.9427657699585,41.6991654205322,0.0421207386973,1.75639965057373
"713","CHL",1963,50.1511320495605,53.5458186340332,0.0633977903610765,3.39468658447266
"714","CHL",1964,49.2290707397461,52.3601453399658,0.0597988141532109,3.13107460021973
"715","CHL",1965,48.4363553237915,51.4581330871582,0.0587230352536985,3.0217777633667
"716","CHL",1966,46.8295124053955,49.5562104415894,0.0550223274115712,2.72669803619385
"717","CHL",1967,45.8714898681641,48.5680855941772,0.0555219686554101,2.69659572601319
"718","CHL",1968,44.3201245880127,46.9419396972656,0.0558522959673447,2.62181510925293
"719","CHL",1979,48.9942646408081,51.9615283584595,0.0571050123310757,2.96726371765137
"720","CHL",1980,49.5214465332031,52.6508742141724,0.059437335612689,3.12942768096924
"721","CHL",1981,49.8545180130005,52.8245611953735,0.056224663587611,2.97004318237305
"722","CHL",1982,50.6180730438232,53.7104459381104,0.0575748877201727,3.09237289428711
"723","CHL",1983,50.4019669723511,53.400634803772,0.0561541607593227,2.9986678314209
"724","CHL",1984,50.8628019332886,54.1162489700317,0.0601195962148974,3.25344703674317
"725","CHL",1985,50.9778042984009,53.7299375152588,0.0512215971975835,2.75213321685791
"726","CHL",1986,51.0858282852173,54.1001613235474,0.0557176349309346,3.01433303833008
"727","CHL",1987,51.3595556259155,54.2988865661621,0.0541324348642963,2.93933094024658
"728","CHL",1988,51.3157036972046,54.2255836105347,0.0536624913846896,2.90987991333008
"729","CHL",1989,51.4935981750488,54.9404806137085,0.0627384835399422,3.44688243865966
"730","CHL",1990,51.2780754470825,54.5185174560547,0.0594374564859392,3.24044200897217
"731","CHL",1991,50.3668925094604,53.6010660552978,0.0603378586258125,3.2341735458374
"732","CHL",1992,50.2450927352905,53.2820899963379,0.0569984634847487,3.03699726104736
"733","CHL",1993,48.9319771575928,52.1034204483032,0.0608682359703648,3.17144329071045
"734","CHL",1994,50.0708990097046,53.1659093093872,0.0582141891276964,3.09501029968262
"735","CHL",1995,50.4187233734131,53.5005899047852,0.0576043467344353,3.08186653137207
"736","CHL",1996,51.4310675430298,54.5043196868897,0.0563854784632621,3.07325214385987
"737","CHL",1997,51.2414481735229,54.2653390884399,0.0557241687919568,3.023890914917
"738","CHL",1998,51.515630569458,54.3656747055054,0.052423595430128,2.85004413604736
"739","CHL",1999,51.4043751144409,54.3110112762451,0.0535183583126452,2.9066361618042
"740","CHL",2000,51.4720541381836,54.1819707870483,0.0500150992941092,2.70991664886475
"741","CHL",2001,51.1020095062256,53.9642734527588,0.0530399792936873,2.8622639465332
"742","CHL",2002,50.8908226394653,53.7538920593262,0.0532625510484147,2.86306941986084
"743","CHL",2003,50.7107511901855,53.6348750686645,0.0545190769016516,2.924123878479
"744","CHL",2004,49.9203298950195,52.8299177932739,0.0550746247540978,2.90958789825439
"745","CHL",2005,49.1299084854126,52.0249609375,0.0556473738743477,2.8950524520874
"746","CHL",2006,48.3394871902466,51.2200036621094,0.0562381153048159,2.8805164718628
"747","CHL",2007,48.4731229782104,51.1077263641357,0.0515500017972644,2.6346033859253
"748","CHL",2008,48.6067591094971,50.995449180603,0.0468412399437112,2.38869007110596
"749","CHL",2009,48.7403948974609,50.8831718826294,0.0421117022757767,2.14277698516846
"750","CHL",2010,48.3592177200317,50.6768059158325,0.0457327204017157,2.31758819580078
"751","CHL",2011,47.9780407333374,50.4704404830933,0.0493833563943388,2.49239974975586
"752","COL",1964,63.508544921875,65.0528067016602,0.0237385880499719,1.54426177978516
"753","COL",1965,61.51375831604,63.0804304504395,0.0248361040533847,1.56667213439941
"754","COL",1966,60.5530391311646,61.8775008392334,0.0214045766248703,1.32446170806885
"755","COL",1967,58.7256662368774,59.8844970703125,0.0193510990344367,1.15883083343505
"756","COL",1968,57.239070854187,58.2828688430786,0.0179091731345952,1.0437979888916
"757","COL",1969,56.0628349685669,57.1035961914062,0.0182258437691176,1.04076122283935
"758","COL",1970,55.2039934921265,56.192215385437,0.0175864554641968,0.988221893310545
"759","COL",1971,55.1928570175171,56.3744343185425,0.0209594529028693,1.18157730102539
"760","COL",1972,53.649107170105,54.8000312423706,0.0210022521187131,1.15092407226562
"761","COL",1973,51.2158371734619,52.5560627746582,0.0255008752642431,1.34022560119629
"762","COL",1974,48.3863598251343,49.7715927124023,0.0278317974526639,1.38523288726807
"763","COL",1975,49.8987029266357,51.3790176773071,0.0288116592646575,1.48031475067139
"764","COL",1976,50.7762998580933,52.103716583252,0.0254764307079271,1.32741672515869
"765","COL",1977,52.1670375061035,53.4794430160522,0.0245403735703604,1.31240550994873
"766","COL",1978,54.0385774612427,55.1917449951172,0.0208938408085582,1.15316753387452
"767","COL",1979,55.9052815628052,56.9826002120972,0.0189060984455265,1.07731864929199
"768","COL",1980,57.5953067779541,58.5466009521484,0.0162484953647754,0.951294174194338
"769","COL",1981,58.1047301483154,59.0008736801147,0.0151886485047312,0.896143531799311
"770","COL",1982,57.3532161712646,58.2046565628052,0.0146283895794796,0.851440391540528
"771","COL",1983,55.124638710022,55.9276584243774,0.0143581858597079,0.803019714355472
"772","COL",1984,52.546792640686,53.535807762146,0.0184738992984667,0.989015121459957
"773","COL",1985,50.1408870697021,51.226653175354,0.0211953355987394,1.08576610565186
"774","COL",1986,48.4226776504517,49.8813888168335,0.0292435956773032,1.45871116638183
"775","COL",1987,47.4353224563599,49.0262704849243,0.0324509291208205,1.59094802856445
"776","COL",1988,45.916245803833,47.8657725906372,0.0407290362463623,1.9495267868042
"777","COL",1989,47.8703088760376,49.7273899841309,0.0373452358687214,1.85708110809326
"778","COL",1990,48.6851480484009,50.571523475647,0.03730113901264,1.88637542724609
"779","COL",1991,50.2646147537231,52.2393404769897,0.0378015056322624,1.9747257232666
"780","COL",1992,49.0179708480835,50.7762265777588,0.0346275382827572,1.7582557296753
"781","COL",1993,51.1619423294067,52.8597442245483,0.0321189956563037,1.69780189514159
"782","COL",1994,50.6722847366333,52.3742819595337,0.0324968125427555,1.70199722290039
"783","COL",1995,52.0415520858765,53.6274658203125,0.0295727890583138,1.58591373443603
"784","COL",1996,51.3042729568481,52.9440799331665,0.0309724331481132,1.63980697631836
"785","COL",1997,51.2902828979492,52.8598740005493,0.0296934325379548,1.5695911026001
"786","COL",1998,51.6077604675293,53.3587505340576,0.0328154248179164,1.75099006652832
"787","COL",1999,51.147562713623,52.7705103683472,0.0307548220283577,1.62294765472412
"788","COL",2000,51.3847860336304,53.0394476699829,0.0311968112233752,1.65466163635254
"789","COL",2001,51.5336144256592,52.9321123123169,0.0264205947120742,1.39849788665772
"790","COL",2002,51.6709703063965,53.0987070846558,0.0268883529684259,1.42773677825928
"791","COL",2003,51.166543006897,52.4757262420654,0.024948358582582,1.30918323516845
"792","COL",2004,50.5752061462402,51.8474280929565,0.024537802423591,1.27222194671631
"793","COL",2005,51.2139630889893,52.6039538955688,0.0264236944876624,1.38999080657959
"794","COL",2006,51.2803676223755,52.9430176925659,0.0314045202305099,1.66265007019043
"795","COL",2007,52.3037459945679,54.1059893035889,0.0333094973813085,1.802243309021
"796","COL",2008,50.8478123092651,52.7271282577515,0.0356422966807423,1.87931594848633
"797","COL",2009,49.6299702835083,51.6458083343506,0.0390319779253317,2.01583805084228
"798","COL",2010,48.3200704574585,50.4629359436035,0.0424641461317242,2.14286548614502
"799","COL",2011,47.9899714279175,49.9384089279175,0.0390168117452926,1.9484375
"800","COL",2012,47.5985753250122,49.5738910675049,0.039845888631233,1.97531574249268
"801","COM",2002,51.3395545578003,53.4834740447998,0.0400856437486407,2.14391948699951
"802","COM",2003,55.252632598877,57.78835105896,0.0438794049945444,2.53571846008301
"803","COM",2004,59.1657108688354,62.093228263855,0.0471471282275666,2.92751739501954
"804","COM",2005,63.9335350799561,66.3060622024536,0.0357814511025173,2.37252712249757
"805","CRI",1969,45.7716933441162,49.6011769866943,0.0772054994502529,3.82948364257813
"806","CRI",1971,43.8846557998657,47.7550384902954,0.0810465829949275,3.87038269042969
"807","CRI",1974,43.0514051055908,47.2875619125366,0.089582897396593,4.23615680694581
"808","CRI",1981,43.5172007369995,45.8680523300171,0.0512524834519544,2.35085159301758
"809","CRI",1983,42.9192398452759,46.4742482376099,0.0764941559497254,3.55500839233398
"810","CRI",1986,38.5884266662598,41.8331918334961,0.0775643699422005,3.24476516723633
"811","CRI",1987,39.5872966384888,42.8803441238403,0.0767962000454357,3.29304748535156
"812","CRI",1988,40.586166305542,43.9274963760376,0.0760646598634356,3.3413300704956
"813","CRI",1989,40.8993153381348,44.2808789825439,0.0763662267350708,3.38156364440918
"814","CRI",1990,41.0261328887939,44.3267702102661,0.0744614892042763,3.30063732147217
"815","CRI",1991,41.2668442153931,44.6100760269165,0.0749434233088108,3.34323181152344
"816","CRI",1992,41.3781353378296,45.0100193405151,0.0806905674758588,3.63188400268555
"817","CRI",1993,41.5603452682495,45.0640644454956,0.0777497374095892,3.50371917724609
"818","CRI",1994,41.7082737731934,45.4609924316406,0.0825481023998805,3.75271865844726
"819","CRI",1995,41.5861845016479,45.106676940918,0.0780481444882598,3.52049243927002
"820","CRI",1996,41.6538840484619,45.7779345703125,0.0900881737142655,4.12405052185059
"821","CRI",1997,41.7809247970581,45.5845611572266,0.0834413288975024,3.80363636016845
"822","CRI",1998,42.050620803833,45.9306614685059,0.0844760458617247,3.88004066467285
"823","CRI",1999,43.1556145477295,46.84906665802,0.0788372613109092,3.69345211029053
"824","CRI",2000,43.9331331634521,48.0700090026855,0.0860593938936496,4.1368758392334
"825","CRI",2001,45.0969952392578,48.8583399581909,0.0769847015300103,3.7613447189331
"826","CRI",2002,45.3005023574829,49.1415145492554,0.0781622672195531,3.84101219177246
"827","CRI",2003,45.3210256576538,48.975055809021,0.0746100252670693,3.65403015136719
"828","CRI",2004,45.0457218551636,48.494889831543,0.0711243594605698,3.44916797637939
"829","CRI",2005,44.6724842071533,48.3273773193359,0.0756277976359434,3.65489311218262
"830","CRI",2006,44.8532225036621,48.2889912033081,0.0711501444538486,3.435768699646
"831","CRI",2007,45.1980836486816,48.7069732284546,0.07204080539587,3.50888957977295
"832","CRI",2008,45.3695207214355,48.868503074646,0.0715999495189324,3.49898235321044
"833","CRI",2009,45.7449320983887,49.4169677734375,0.0743071831498049,3.67203567504882
"834","CRI",2010,45.2949438858032,49.0609044265747,0.0767609277649514,3.76596054077149
"835","CRI",2011,45.5553775787354,49.7653814315796,0.0845970377747913,4.21000385284424
"836","CRI",2012,45.3113423919678,49.2796088790894,0.0805255272390245,3.96826648712158
"837","CRI",2013,45.751138458252,49.7905201339722,0.0811275251765072,4.03938167572021
"838","HRV",1986,27.5208808708191,40.6355291748047,0.322738464843645,13.1146483039856
"839","HRV",1987,26.9370928382874,40.3518255996704,0.332444259014953,13.4147327613831
"840","HRV",1988,26.274523639679,37.4149618530273,0.297753563323411,11.1404382133484
"841","HRV",1989,27.8637936973572,41.5754986953735,0.329802538232504,13.7117049980164
"842","HRV",1990,22.0983232498169,33.787442779541,0.345960468390408,11.6891195297241
"843","HRV",1991,32.2587989997864,49.956309928894,0.354259771274092,17.6975109291077
"844","HRV",1992,33.2481923484802,51.3268371200562,0.352225965712421,18.0786447715759
"845","HRV",1993,32.3856950569153,49.7314304733276,0.348788185888105,17.3457354164124
"846","HRV",1994,31.0708086585999,47.5604364776611,0.34670892532297,16.4896278190613
"847","HRV",1995,29.7559223556519,45.3894427871704,0.344430763444786,15.6335204315186
"848","HRV",1996,28.4348211288452,43.4654859542847,0.345806897022804,15.0306648254395
"849","HRV",1997,28.3966652107239,43.6868954467773,0.349995807202212,15.2902302360535
"850","HRV",1998,28.4268580627441,44.1624921798706,0.356312185757914,15.7356341171265
"851","HRV",1999,28.131767539978,44.0632092666626,0.361558814980324,15.9314417266846
"852","HRV",2000,28.3968063163757,44.8140607833862,0.366341594134152,16.4172544670105
"853","HRV",2001,28.4732240867615,44.9413283157349,0.366435636109304,16.4681042289734
"854","HRV",2002,28.5501864814758,44.3074375152588,0.355634446888435,15.757251033783
"855","HRV",2003,28.6271487617493,43.6735468292236,0.344519718682574,15.0463980674744
"856","HRV",2004,28.645949382782,42.7950175476074,0.330624193554431,14.1490681648254
"857","HRV",2005,28.1807675361633,43.2895816802979,0.34901732836589,15.1088141441345
"858","HRV",2006,28.0550654220581,43.8449253845215,0.360129703129513,15.7898599624634
"859","HRV",2007,27.384849395752,44.6709437179565,0.38696505789861,17.2860943222046
"860","HRV",2008,28.0601147460937,45.9592692565918,0.389456899555269,17.899154510498
"861","HRV",2009,28.6918651008606,45.5306196594238,0.369833634695064,16.8387545585632
"862","HRV",2010,29.9228448867798,46.9004482650757,0.361992347756263,16.9776033782959
"863","HRV",2011,30.391146774292,46.6284175109863,0.348226931202814,16.2372707366943
"864","HRV",2012,31.0070461463928,47.5908196258545,0.348465809369088,16.5837734794617
"865","CUB",1962,31.5666844558716,34.0948945617676,0.0741521608555144,2.52821010589599
"866","CUB",1973,25.0569444656372,27.9162050247192,0.102422967468186,2.85926055908203
"867","CUB",1978,24.0231956672668,26.2934565544128,0.08634318893934,2.27026088714599
"868","CYP",1989,20.0626493644714,36.6839074325562,0.453093992199253,16.6212580680847
"869","CYP",1990,20.0937888240814,36.446546421051,0.448677836524025,16.3527575969696
"870","CYP",1991,19.9879839992523,36.9035126876831,0.45837177700638,16.9155286884308
"871","CYP",1992,20.3423045730591,37.2374442672729,0.453713728926949,16.8951396942139
"872","CYP",1993,20.7651813793182,37.8535161209106,0.451433221870574,17.0883347415924
"873","CYP",1994,21.5429466438293,38.4908164596558,0.440309439359136,16.9478698158264
"874","CYP",1995,22.5210943222046,39.5543675613403,0.430629391627127,17.0332732391357
"875","CYP",1996,22.485577507019,39.1186531066895,0.425195508503489,16.6330755996704
"876","CYP",1997,25.5631815910339,43.0979022216797,0.40685786840514,17.5347206306458
"877","CYP",1998,24.6811222839355,42.3392880249023,0.417063360408445,17.6581657409668
"878","CYP",1999,25.3772505378723,43.275958366394,0.413594718734663,17.8987078285217
"879","CYP",2000,25.7591756057739,43.2838892364502,0.404878441836469,17.5247136306763
"880","CYP",2001,26.2939758110046,43.6815648269653,0.398053253926175,17.3875890159607
"881","CYP",2002,26.8513341903687,43.9920581054688,0.3896322348458,17.1407239151001
"882","CYP",2003,27.0675499534607,44.298931427002,0.388979619111942,17.2313814735413
"883","CYP",2004,27.7812742614746,45.4644341278076,0.388944901780211,17.683159866333
"884","CYP",2005,28.3081763076782,46.3680718612671,0.389489897436838,18.0598955535889
"885","CYP",2006,28.7427210044861,47.4299433135986,0.393996302832492,18.6872223091125
"886","CYP",2007,28.964859752655,47.575705947876,0.391183815866254,18.6108461952209
"887","CYP",2008,28.9372548294067,47.6353555297852,0.392525687956438,18.6981007003784
"888","CYP",2009,29.0769877815247,47.6081717300415,0.389243763730238,18.5311839485168
"889","CYP",2010,29.41102394104,48.4360877609253,0.392786963178997,19.0250638198853
"890","CYP",2011,29.7296037483215,49.1765852355957,0.39545205089185,19.4469814872742
"891","CYP",2012,30.5345279693604,49.88835105896,0.387942729691076,19.3538230895996
"892","CYP",2013,30.8120015716553,50.2972123336792,0.387401405723167,19.4852107620239
"893","CZE",1987,18.3276112556458,30.8982977867126,0.406840746303919,12.5706865310669
"894","CZE",1988,18.4585313415527,32.1087903404236,0.425125296037259,13.6502589988708
"895","CZE",1989,17.8079312133789,27.9803018188477,0.36355471328821,10.1723706054687
"896","CZE",1990,19.0931446838379,33.9340435028076,0.437345429162953,14.8408988189697
"897","CZE",1991,21.1148416519165,38.0248997879028,0.444710130212258,16.9100581359863
"898","CZE",1992,20.5382267379761,39.9836447906494,0.486334303800659,19.4454180526733
"899","CZE",1993,20.3224949455261,37.6571193695068,0.460327946327662,17.3346244239807
"900","CZE",1994,20.9555669403076,37.598646812439,0.442651033563932,16.6430798721313
"901","CZE",1995,22.5225398635864,39.2874997329712,0.426725039346679,16.7649598693848
"902","CZE",1996,25.6165794181824,43.0114711761475,0.404424477524304,17.3948917579651
"903","CZE",1997,23.5510808753967,41.0162147903442,0.425810475301564,17.4651339149475
"904","CZE",1998,22.791399230957,40.568151512146,0.438194781338919,17.776752281189
"905","CZE",1999,22.6463060569763,40.5392605209351,0.441373479289751,17.8929544639587
"906","CZE",2000,23.5236238098145,41.328737487793,0.430816781742668,17.8051136779785
"907","CZE",2001,23.650754108429,40.9133226776123,0.421930252529438,17.2625685691834
"908","CZE",2002,24.8375156784058,42.4205188751221,0.414492883702751,17.5830031967163
"909","CZE",2003,25.3935815811157,43.8313137435913,0.420652054153212,18.4377321624756
"910","CZE",2004,26.6176673126221,47.0131620025635,0.433825205988683,20.3954946899414
"911","CZE",2005,25.6789348602295,45.6635260009766,0.437648882837468,19.9845911407471
"912","CZE",2006,25.2759588623047,45.2612724304199,0.441554390651271,19.9853135681152
"913","CZE",2007,24.9994967269897,44.4928544616699,0.438123333972053,19.4933577346802
"914","CZE",2008,24.6965811347961,44.4029181289673,0.443807250166183,19.7063369941711
"915","CZE",2009,24.6513017654419,44.1314129257202,0.44141145430957,19.4801111602783
"916","CZE",2010,24.5202173423767,43.9543750762939,0.44214387532946,19.4341577339172
"917","CZE",2011,24.2769464111328,43.7256117248535,0.444788867359999,19.4486653137207
"918","CZE",2012,23.9521970748901,43.5033513641357,0.449417198357817,19.5511542892456
"919","CZE",2013,23.9418156433105,42.9547571563721,0.442627144738521,19.0129415130615
"920","DNK",1963,21.045982170105,38.3848607635498,0.451711384346346,17.3388785934448
"921","DNK",1964,22.020873298645,38.0061133575439,0.42059654741639,15.9852400588989
"922","DNK",1965,22.2864519882202,38.0143072891235,0.413735154537547,15.7278553009033
"923","DNK",1966,22.9516660499573,38.2614812469482,0.400136500157377,15.309815196991
"924","DNK",1967,23.233055305481,38.4320969009399,0.395477812065135,15.199041595459
"925","DNK",1968,23.6318225669861,38.8106144714355,0.391098984418837,15.1787919044495
