"","country","TIME","bsii","bsiid","capog","cb","cbd","cbgdpr","cbr","cbrd","cfkg","cg","cgaa","cgv","cgv_annpct","cp","cpaa","cpi","cpi_ytypct","cpidr","cpih","cpih_ytypct","cpv","cpv_annpct","cq_fbgsv","cq_iskv","ecsa","ee","eg","eqpf","es","et","et_annpct","et_na","exch","excheb","excher","exchud","fbgs","fbgsd","fdd","fddv","fddv_annpct","gdp","gdp_annpct","gdpml","gdpmlv","gdpofs","gdpofsv","gdpv","gdpv_annpct","gdpvcsa","gdpvd","gfar","ggfl","ggflq","ggintp","ggintr","gnfl","gnflq","gnintp","gnintq","gnp","gnpv","hrs","ibgv","ibv","icsa","igaa","igv","ihv","iobv","ioilv","irl","irs","ishv","it","itisk","itiskv","itv","itv_annpct","lf","mgs","mgsd","mgsv","mgsv_annpct","mgsvd","mpen","msha","nlg","nlga","nlgq","nlgqa","nlgqu","nlgu","nlgx","nlgxa","nlgxq","nlgxqa","nlgxqu","nlgxu","ntr","ntrd","pcg","pcore","pcore_ytypct","pcoreh","pcoreh_ytypct","pcp","pcp_ytypct","pdty","pfdd","pgdp","pgdp_annpct","pgdpml","pgdpofs","pgnp","pigaa","pit","pitisk","pmgs","pmgsd","pmgsx","pmnw","pmsh","pmshx","ppp","ptdd","pxc","pxcx","pxgs","pxgsd","pxgsx","pxnw","r_gdpvwds","rpmgs","rpxgs","savg","savh","savh_g","shtgsvd","sratio","sratio_g","sspg","ssrg","taxq","tdd","tddv","tddv_annpct","tev","tevd","tgsvd","tgsvd_annpct","tind","tkpg","tktrg","tocr","trpesh","trptsh","ty","tyb","tyh","ulc","ulcdr","un","unr","unrs","wage","wrt","wsss","wsst","xgs","xgsd","xgsv","xgsv_annpct","xgsvd","xmkt","xperf","xperf_annpct","xsha","ydh","ydh_g","ydrh","ydrh_g","ypepg","ypepgx","yperg","ypergx","ypg","ypgq","ypgt","ypgtq","ypgtqu","ypgtu","ypgtxqu","ypgtxu","ypgx","yph","ypotg","ypoth","yrg","yrgq","yrgt","yrgtq","yrgx","yrh","yrh_g","yroth","yse","yse_g","YEAR","QUARTER","yrg_interpolated","nlg_interpolated","gdpv_interpolated","gdpvd_interpolated","unr_interpolated","gap_interpolated","gaplfp_interpolated","gdpv_yoy_annpct","pop_interpolated","gini_net_interpolated","gini_market_interpolated","fiscal_transparency_interpolated","lpop_interpolated","gini_red_abs","gini_red_rel","year","quarter","execrlc","govfrac","yrcurnt","is_election_date","TIME.NUMERIC","egr","government_revenue","nlg_to_gdpv","gdp_per_capita","gdp_per_capita_log"
"13","BEL","1993",6096919190.6084,7301602200.49807,NA,5486182492.3677,6570190764.59314,2.8869029241,1025332335.58332,1227926532.02116,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.796016749,0.6699549363,2.6314113474,NA,NA,NA,NA,NA,3149957.64981211,733983.198737252,NA,715650.295121202,3928064.3198295,-0.6786362762,3865607.94493331,1.1975888104,86.233426153,NA,0.8350111418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67339413955.2135,NA,NA,74734892516.0301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1437.5531359703,NA,NA,NA,NA,NA,NA,NA,NA,7.5166666667,8.4633333333,NA,NA,NA,NA,NA,NA,4266543.43211024,NA,NA,NA,NA,NA,0.3386382409,NA,-3855259852.17434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6735814869.78517,-8066736516.8839,NA,NA,NA,0.7226847104,3.1209332326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366074006,0.8322098708,0.9565059892,0.9182293706,NA,0.7836741333,0.892250613,NA,NA,NA,0.3943175677,NA,1.0807243448,1.0031938585,NA,NA,NA,0.0259081498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.9295942628,338479.112280747,7.9333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178503643599.703,0.9398386011,-2.4985595902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22404205556.8686,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993","Q1",22404205556.8686,-3855259852.17434,67339413955.2135,74734892516.0301,8.6272651476,-2.4928611,-0.1226091304,-0.950929261912549,10.08447,23.6581249237061,46.2384705352783,NA,2.31099661672823,22.5803456115722,95.4443586902615,1993,"Q1",1,0.779172,2.75,0,1993,17.2032281029476,33.2705680684558,-5.72511642993867,7410.88946826458,8.91070574728941
"14","BEL","1993.25",4593975023.7005,5570756354.58816,NA,4914367513.4802,5959271418.16483,2.5558557861,1694970686.03859,2055359176.17687,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.8063178211,0.6731389825,2.320968589,NA,NA,NA,NA,NA,3140238.81965282,731072.407511297,NA,725914.495204645,3928618.50125987,0.0564449738,3866153.31485746,1.2126222554,86.38779799,NA,0.8246591183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67150279859.2901,NA,NA,74524986971.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425.4825509467,NA,NA,NA,NA,NA,NA,NA,NA,7.33,7.4233333333,NA,NA,NA,NA,NA,NA,4287324.66488891,NA,NA,NA,NA,NA,0.3404342679,NA,-3749068144.39209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6755100768.92878,-8191385530.01561,NA,NA,NA,0.7281049602,3.1676705392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3620619036,0.8318126149,0.956438592,0.9179719634,NA,0.7846956557,0.8932306184,NA,NA,NA,0.3905910666,NA,1.073664654,1.0027233372,NA,NA,NA,0.0260804449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.2321322002,358706.16362904,8.3666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178555429826.706,0.9533791288,5.8886586924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22804978361.5702,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993","Q2",22804978361.5702,-3749068144.39209,67150279859.2901,74524986971.866,9.0066790825818,-2.54728539328615,-0.120110139015264,-1.52293924987718,10.0932314215508,24.0552675237996,46.3747503711167,NA,2.31186504291001,22.3194828473171,92.784180534408,1993,"Q2",1,0.779172,2.5,0,1993.25,17.0519488178356,33.9611069519842,-5.58310129495821,7383.65978736429,8.90702470082062
"15","BEL","1993.5",5677828020.24004,6473040116.21439,NA,7018838628.61524,8001866884.71428,3.60053949,4027000879.85921,4591005248.91511,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3944422982,0.677215061,2.5500743765,NA,NA,NA,NA,NA,3132753.70761579,727763.128115864,NA,726806.314173222,3921918.68078628,-0.6804123388,3859560.02178902,1.1400556856,84.5261412276,NA,0.8771501363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67298101892.118,NA,NA,74689043400.1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1416.6158286193,NA,NA,NA,NA,NA,NA,NA,NA,7.0866666667,8.88,NA,NA,NA,NA,NA,NA,4303495.26055554,NA,NA,NA,NA,NA,0.3428496337,NA,-3556500679.14602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8331380306.68379,-9498237487.35573,NA,NA,NA,0.7337304351,3.1711605169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3846627508,0.8598337219,0.9809042307,0.9197615196,NA,0.8157096906,0.9274277396,NA,NA,NA,0.4250643922,NA,1.0712962856,0.9673984235,NA,NA,NA,0.0262725641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3798269463,381576.579769258,8.8666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180740186429.616,0.9623633509,3.8230401798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23170191486.6515,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993","Q3",23170191486.6515,-3556500679.14602,67298101892.118,74689043400.1302,9.33553119357253,-2.25126209842394,-0.131410545307416,-1.24803023952339,10.1013724566336,24.4033261836286,46.5097639599456,NA,2.31267130141084,22.106437776317,90.5878059817415,1993,"Q3",1,0.779172,2.25,0,1993.5,16.9109777995182,34.4291901780445,-5.28469686239778,7393.95005191419,8.90841738425523
"16","BEL","1993.75",5429248425.34286,6107522634.49634,NA,6666811732.20212,7499694315.75217,3.3712005716,3853473356.8214,4334886508.11351,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.489093031,0.6817596207,2.4492911816,NA,NA,NA,NA,NA,3129581.44691834,724809.757897217,NA,721760.139249448,3913567.4604379,-0.8490317726,3851341.58616778,1.1249296691,84.4801901199,NA,0.8889444625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67782880053.6974,NA,NA,75227061800.8227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1412.3144885721,NA,NA,NA,NA,NA,NA,NA,NA,6.9333333333,8.13,NA,NA,NA,NA,NA,NA,4316434.69901239,NA,NA,NA,NA,NA,0.3453841647,NA,-3277557456.43615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8531185651.95526,-9596983852.34911,NA,NA,NA,0.7380318558,2.9286727548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3858219421,0.867626765,0.9894963458,0.9231853759,NA,0.8226038529,0.9383397333,NA,NA,NA,0.4338800073,NA,1.0720087956,0.9635336007,NA,NA,NA,0.0262752505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.6940038516,402867.238574489,9.3333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183498252515.171,0.9708517742,3.5751120447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23499844932.1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993","Q4",23499844932.1123,-3277557456.43615,67782880053.6974,75227061800.8227,9.593027300602,-1.78429461984976,-0.151044845370859,-0.121746868588858,10.1088447633996,24.7488255362044,46.6402191695707,NA,2.31341075977738,21.8913936333663,88.4542727142421,1993,"Q4",1,0.779172,2,0,1993.75,16.7918619981221,34.6692924725178,-4.83537650486329,7441.70709527486,8.91485554979754
"17","BEL","1994",5825607120.4898,6596815222.48073,NA,6429336810.22022,7280468123.38943,3.1994578437,3056470544.40903,3461093581.73234,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.4414029579,0.6854737528,2.3163970738,NA,NA,NA,NA,NA,3101462.63788892,717773.651203441,NA,743472.097945001,3907057.09504197,-0.6637563417,3844934.73583392,1.1323824429,86.8382172817,NA,0.8830938755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68604614344.0281,NA,NA,76139042173.9435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1412.4991273411,NA,NA,NA,NA,NA,NA,NA,NA,6.7633333333,6.52,NA,NA,NA,NA,NA,NA,4323560.04615489,NA,NA,NA,NA,NA,0.3484960523,NA,-2912238476.26246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8649334548.49382,-9794354585.49001,NA,NA,NA,0.7435461784,2.886662436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3910392237,0.8545221926,0.9621245701,0.9182213488,NA,0.8107614997,0.9158271138,NA,NA,NA,0.4459766928,NA,1.0644338623,0.9772990363,NA,NA,NA,0.026574525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.8224414984,416502.95111292,9.6333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186561499278.84,0.9797488005,3.716355436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23793938697.9527,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","Q1",23793938697.9527,-2912238476.26246,68604614344.0281,76139042173.9435,9.7583732237,-1.325886362,-0.1735475353,1.87884080734064,10.1156,25.1382902145386,46.7628238677978,NA,2.31407878670526,21.6245336532592,86.0222929591002,1994,"Q1",1,0.779172,1.75,0,1994,16.6014498131415,34.6827089190159,-4.24496005714515,7526.89333049384,8.92623766335099
"18","BEL","1994.25",5589793271.34671,6589520912.60424,NA,5473476647.9798,6452401204.42314,2.6915770563,557724944.885262,657473364.290814,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5103998646,0.6902805308,2.5465095156,NA,NA,NA,NA,NA,3112143.20089254,717548.269878669,NA,728679.82458084,3902878.95204589,-0.4270678021,3840823.02547338,1.1788487682,88.6622155395,NA,0.8482852313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69318426778.0661,NA,NA,76931248289.2198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1416.8502378391,NA,NA,NA,NA,NA,NA,NA,NA,7.5166666667,5.5633333333,NA,NA,NA,NA,NA,NA,4330117.18052428,NA,NA,NA,NA,NA,0.3500662461,NA,-2638107366.0908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7195329470.82557,-8482205283.7134,NA,NA,NA,0.748840626,2.8478951371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4047062714,0.8455825228,0.9437062909,0.9209383817,NA,0.8022687017,0.8942382575,NA,NA,NA,0.4557912722,NA,1.0673025616,0.9936811778,NA,NA,NA,0.0262120824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6558068275,427238.228478396,9.8666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191812337738.749,0.9695035199,-4.1176656374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24071561355.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","Q2",24071561355.725,-2638107366.0908,69318426778.0661,76931248289.2198,9.82029680512331,-1.02209125221305,-0.194872900141404,3.22879803824979,10.1216261775896,25.5956223667185,46.8770715809466,NA,2.31467434043529,21.2814492142281,83.1448788754594,1994,"Q2",1,0.779172,1.5,0,1994.25,16.5711051217277,34.7260641572174,-3.80578078400007,7600.68065540239,8.93599308218554
"19","BEL","1994.5",5530051178.60719,6927725547.74917,NA,7083439710.63709,8873720091.26342,3.4486432676,3828829931.66161,4796534802.09555,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.3683756805,0.6950866792,2.6389871064,NA,NA,NA,NA,NA,3127312.34310784,718459.860778553,NA,717203.644338249,3906631.5809638,0.3851561556,3844515.98744609,1.2527416698,90.3194994061,NA,0.7982491715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69924317355.8112,NA,NA,77603680146.6514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425.1115293982,NA,NA,NA,NA,NA,NA,NA,NA,8.19,5.4533333333,NA,NA,NA,NA,NA,NA,4331077.1407581,NA,NA,NA,NA,NA,0.3512305141,NA,-2455164125.92114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9081165539.22047,-11376354481.6311,NA,NA,NA,0.7534110852,2.6822725466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406272104,0.8318637833,0.9246333982,0.9207821524,NA,0.7853918165,0.8690351876,NA,NA,NA,0.454290576,NA,1.0696172795,1.0206621649,NA,NA,NA,0.0260071645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.9122796919,424445.559794294,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195259174589.337,0.9649596124,-1.8615970999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24332712905.4291,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","Q3",24332712905.4291,-2455164125.92114,69924317355.8112,77603680146.6514,9.80561397603663,-0.885165309435202,-0.216654380750287,3.90236186438534,10.1270567193376,26.0542342011352,46.9935984693922,NA,2.31521072513802,20.939364268257,80.3683735496037,1994,"Q3",1,0.779172,1.25,0,1994.5,16.5884798960841,34.7986420541107,-3.51117353556416,7663.00439479787,8.94415940447903
"20","BEL","1994.75",5669375842.86892,7192433425.88604,NA,6488655461.82785,8231809590.01163,3.1335278656,2801786654.56393,3554476638.17072,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.8802050112,0.6958624684,2.0685953374,NA,NA,NA,NA,NA,3142987.52597233,719780.692258438,NA,709510.603361857,3914742.68979664,0.8330864657,3852498.12933418,1.2686464304,90.7312283359,NA,0.788241685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70422286077.2635,NA,NA,78156337746.2383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1435.6200877977,NA,NA,NA,NA,NA,NA,NA,NA,8.34,5.2433333333,NA,NA,NA,NA,NA,NA,4336864.1319756,NA,NA,NA,NA,NA,0.3523096658,NA,-2363408755.7535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8945278607.57565,-11348395774.8041,NA,NA,NA,0.7560140943,2.4365125013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4040089496,0.8349042678,0.9315865952,0.9179881613,NA,0.7882841614,0.8760488448,NA,NA,NA,0.4471740192,NA,1.070528192,1.0207913475,NA,NA,NA,0.0253931119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.907723597,422121.442178959,9.7333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202007979653.229,0.9424732894,-9.0003637947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24577393347.0651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","Q4",24577393347.0651,-2363408755.7535,70422286077.2635,78156337746.2383,9.75066268983163,-0.893915075514757,-0.241945206934027,3.89391247683075,10.1320614014168,26.4249154412557,47.1258263520235,NA,2.3157047922688,20.7009109107678,78.338607958036,1994,"Q4",1,0.779172,1,0,1994.75,16.596800599574,34.9000220187401,-3.3560523058858,7713.76471675443,8.95076163749337
"21","BEL","1995",3620831626.18218,4785453553.23549,NA,6266236992.61123,8281739991.68396,2.983599141,877237651.910957,1159396644.68619,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.7910388052,0.6977858991,1.7961513786,NA,NA,NA,NA,NA,3170223.21985327,722038.781400162,NA,692276.780146728,3925300,1.083094797,3862500,1.3216448726,92.9539539241,1.157388531,0.7566329055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70812332942.423,NA,NA,78589221087.9807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1449.4585649318,NA,NA,NA,NA,NA,NA,NA,NA,8.2466666667,5.7066666667,NA,NA,NA,NA,NA,NA,4345350.55350554,NA,NA,NA,NA,NA,0.3575601024,NA,-2362841255.58787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8271461348.23031,-10931934479.6695,NA,NA,NA,0.7581876879,1.9691459429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3948287221,0.8328574862,0.9335568473,0.9163358436,NA,0.7858640769,0.8738965733,NA,NA,NA,0.4326643544,NA,1.0736578544,1.0350093282,NA,NA,NA,0.0259322908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.5529525759,420050.553505535,9.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204034575805.387,0.9817636168,17.7474555938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24805602680.6329,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","Q1",24805602680.6329,-2362841255.58787,70812332942.423,78589221087.9807,9.6917808999,-1.0271470923,-0.2737986085,3.2180322264097,10.13681,26.6184558105469,47.2871770477295,NA,2.31617335300669,20.6687212371826,77.6480851642533,1995,"Q1",1,0.779172,0.75,0,1995,16.6163528697971,35.0300599484586,-3.33676516138661,7752.85529550033,8.95581647972133
"22","BEL","1995.25",4987256687.12068,7003740619.45251,NA,5873843950.51482,8248799299.78038,2.7861764956,1343165642.80504,1886244154.11788,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.0947527445,0.6991534976,1.2854146231,NA,NA,NA,NA,NA,3176052.25911895,722043.75,NA,699647.740881052,3938700,1.3725088737,3875700,1.4043272803,94.9221873201,1.1711367194,0.7120847213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71133988511.5176,NA,NA,78946202133.2784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446.3612107482,NA,NA,NA,NA,NA,NA,NA,NA,7.47,5.05,NA,NA,NA,NA,NA,NA,4356969.02654867,NA,NA,NA,NA,NA,0.3548600111,NA,-2358297753.28647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8205120040.4964,-11522673910.792,NA,NA,NA,0.7615054522,1.6912578993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3820509404,0.8105571255,0.9080043416,0.9118898008,NA,0.7653756616,0.8505650675,NA,NA,NA,0.4182726211,NA,1.076826665,1.0637961852,NA,NA,NA,0.0250383386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.9606912929,418269.026548673,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209480234525.111,0.9349396914,-17.7555395773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25028275341.8068,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","Q2",25028275341.8068,-2358297753.28647,71133988511.5176,78946202133.2784,9.65603831397808,-1.2511931384351,-0.316306355178495,2.61916176958879,10.1414723055908,26.5741947601414,47.4843847008753,NA,2.31663318541288,20.9101899407339,78.6860716927428,1995,"Q2",1,0.738515,4,1,1995.25,16.572157056897,35.1846928107432,-3.31528964231301,7784.49122123587,8.95988872840552
"23","BEL","1995.5",5675684558.66198,7776622943.89503,NA,6101902478.93811,8360611716.29078,2.8639983062,3370632434.25027,4618321764.13391,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.2924232908,0.7013708458,0.9040838809,NA,NA,NA,NA,NA,3176976.06808804,721356.731159903,NA,698923.931911963,3938300,-0.0406163526,3875900,1.3701647552,94.0676584257,1.142015754,0.7298392374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71387252784.5473,NA,NA,79227280882.1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446.8922883223,NA,NA,NA,NA,NA,NA,NA,NA,7.0633333333,4.4166666667,NA,NA,NA,NA,NA,NA,4359741.69741697,NA,NA,NA,NA,NA,0.3523938359,NA,-2349778248.8493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8666008058.83225,-11873858810.4659,NA,NA,NA,0.7647741157,1.508211224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3858169839,0.822742396,0.9241115543,0.9125113383,NA,0.7776248446,0.8725787857,NA,NA,NA,0.4305590145,NA,1.068036602,1.0410942,NA,NA,NA,0.024458077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.2639570441,421441.697416974,9.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210991192437.431,0.9125384111,-9.2450699169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25245411330.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","Q3",25245411330.587,-2349778248.8493,71387252784.5473,79227280882.1313,9.63343165718095,-1.48248593974775,-0.377714376391436,2.09216976876856,10.146218166016,26.3456706518339,47.6974327577309,NA,2.31710104157605,21.351762105897,81.0446710128092,1995,"Q3",1,0.738515,3.75,0,1995.5,16.5458593931674,35.3640325770481,-3.29159360697228,7808.55286036496,8.96297493249773
"24","BEL","1995.75",5711725358.69274,7864021768.08726,NA,6074485929.87652,8363478035.54441,2.8577194306,3054414692.57271,4205381408.01904,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1931438897,0.7035621406,1.1064933882,NA,NA,NA,NA,NA,3175548.45293974,720160.737439935,NA,702151.547060257,3939800,0.1524370603,3877700,1.3768207108,94.6014908404,1.1340300777,0.7263109802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71572125761.5121,NA,NA,79432457334.5396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1443.4742706071,NA,NA,NA,NA,NA,NA,NA,NA,6.73,3.96,NA,NA,NA,NA,NA,NA,4369463.95563771,NA,NA,NA,NA,NA,0.3572667601,NA,-2337282742.27636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8503089852.69693,-11707230214.7446,NA,NA,NA,0.766914514,1.4418275807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399470817,0.8210868853,0.9136596098,0.906031144,NA,0.7756324453,0.8633431946,NA,NA,NA,0.4512077036,NA,1.0706347889,1.0427687873,NA,NA,NA,0.0245957353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.9000474759,429663.955637707,9.8333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214837274015.669,0.9130870602,0.2407105725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25457010646.9733,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","Q4",25457010646.9733,-2337282742.27636,71572125761.5121,79432457334.5396,9.60468940896834,-1.62498345886153,-0.467307141483659,1.63277812791682,10.1512174434332,26.0149715750847,47.8996169900423,NA,2.31759364346079,21.8846454149576,84.1232724463829,1995,"Q4",1,0.738515,3.5,0,1995.75,16.4816724603197,35.5683310731883,-3.26563269905452,7824.91930422829,8.96506870279649
