"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","USD","US Dollar","0","units",,,39498.11916,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","USD","US Dollar","0","units",,,39834.16839,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","USD","US Dollar","0","units",,,40695.97228,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","USD","US Dollar","0","units",,,41570.59977,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","USD","US Dollar","0","units",,,42456.027638,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","USD","US Dollar","0","units",,,42650.735611,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","USD","US Dollar","0","units",,,42880.418192,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","USD","US Dollar","0","units",,,43647.35732,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","USD","US Dollar","0","units",,,43241.337094,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","USD","US Dollar","0","units",,,43503.341566,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","USD","US Dollar","0","units",,,43721.694937,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","USD","US Dollar","0","units",,,44057.075223,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","USD","US Dollar","0","units",,,44448.458004,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","USD","US Dollar","0","units",,,44790.782135,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","USD","US Dollar","0","units",,,45380.088168,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","USD","US Dollar","0","units",,,45405.513718,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","USD","US Dollar","0","units",,,45983.439202,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","USD","US Dollar","0","units",,,46019.8918,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","USD","US Dollar","0","units",,,45793.595124,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","USD","US Dollar","0","units",,,45750.654435,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","USD","US Dollar","0","units",,,46116.081965,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","USD","US Dollar","0","units",,,46317.790906,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","USD","US Dollar","0","units",,,46972.117157,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","USD","US Dollar","0","units",,,47632.622386,,
"DNK","Denmark","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","USD","US Dollar","0","units",,,47861.694831,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1991-Q1","Q1-1991","USD","US Dollar","0","units",,,20486.453845,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1991-Q2","Q2-1991","USD","US Dollar","0","units",,,20512.888677,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1991-Q3","Q3-1991","USD","US Dollar","0","units",,,20520.338248,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1991-Q4","Q4-1991","USD","US Dollar","0","units",,,20837.898439,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1992-Q1","Q1-1992","USD","US Dollar","0","units",,,21251.840164,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1992-Q2","Q2-1992","USD","US Dollar","0","units",,,21205.724898,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1992-Q3","Q3-1992","USD","US Dollar","0","units",,,21186.896986,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1992-Q4","Q4-1992","USD","US Dollar","0","units",,,21217.25206,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","USD","US Dollar","0","units",,,21132.715069,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","USD","US Dollar","0","units",,,21238.149642,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","USD","US Dollar","0","units",,,21492.047733,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","USD","US Dollar","0","units",,,21554.225365,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","USD","US Dollar","0","units",,,21939.754034,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","USD","US Dollar","0","units",,,22102.686795,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","USD","US Dollar","0","units",,,22378.038173,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","USD","US Dollar","0","units",,,22750.172494,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","USD","US Dollar","0","units",,,22788.421496,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","USD","US Dollar","0","units",,,23067.676522,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","USD","US Dollar","0","units",,,23233.648782,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","USD","US Dollar","0","units",,,23328.368107,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","USD","US Dollar","0","units",,,23262.980956,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","USD","US Dollar","0","units",,,23654.241725,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","USD","US Dollar","0","units",,,23813.516175,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","USD","US Dollar","0","units",,,23965.033125,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","USD","US Dollar","0","units",,,23869.566217,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","USD","US Dollar","0","units",,,24173.206629,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","USD","US Dollar","0","units",,,24288.212929,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","USD","US Dollar","0","units",,,24496.929997,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","USD","US Dollar","0","units",,,24746.25766,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","USD","US Dollar","0","units",,,24727.280119,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","USD","US Dollar","0","units",,,24916.743357,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","USD","US Dollar","0","units",,,25022.370346,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","USD","US Dollar","0","units",,,25443.568263,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","USD","US Dollar","0","units",,,25563.918271,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","USD","US Dollar","0","units",,,25843.23107,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","USD","US Dollar","0","units",,,26123.881458,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","USD","US Dollar","0","units",,,26381.671226,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","USD","US Dollar","0","units",,,26651.789836,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","USD","US Dollar","0","units",,,26690.702807,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","USD","US Dollar","0","units",,,26834.29122,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","USD","US Dollar","0","units",,,27504.163006,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","USD","US Dollar","0","units",,,27765.947674,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","USD","US Dollar","0","units",,,27812.199205,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","USD","US Dollar","0","units",,,27984.090071,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","USD","US Dollar","0","units",,,28038.144243,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","USD","US Dollar","0","units",,,28300.88499,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","USD","US Dollar","0","units",,,28679.497953,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","USD","US Dollar","0","units",,,28921.164201,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","USD","US Dollar","0","units",,,28947.792359,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","USD","US Dollar","0","units",,,29202.116005,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","USD","US Dollar","0","units",,,29602.927157,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","USD","US Dollar","0","units",,,29891.362456,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","USD","US Dollar","0","units",,,30155.33965,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","USD","US Dollar","0","units",,,30544.967405,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","USD","US Dollar","0","units",,,30711.273383,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","USD","US Dollar","0","units",,,30998.520558,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","USD","US Dollar","0","units",,,31323.794155,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","USD","US Dollar","0","units",,,31846.298313,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","USD","US Dollar","0","units",,,32478.172672,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","USD","US Dollar","0","units",,,32922.168074,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","USD","US Dollar","0","units",,,33614.055795,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","USD","US Dollar","0","units",,,34487.179388,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","USD","US Dollar","0","units",,,35083.840552,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","USD","US Dollar","0","units",,,35644.245131,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","USD","US Dollar","0","units",,,36155.070485,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","USD","US Dollar","0","units",,,36611.372941,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","USD","US Dollar","0","units",,,37089.781088,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","USD","US Dollar","0","units",,,37472.458603,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","USD","US Dollar","0","units",,,38196.571709,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","USD","US Dollar","0","units",,,38451.642562,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","USD","US Dollar","0","units",,,38718.490493,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","USD","US Dollar","0","units",,,38157.579708,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","USD","US Dollar","0","units",,,36704.996606,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","USD","US Dollar","0","units",,,36813.601396,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","USD","US Dollar","0","units",,,37143.887804,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","USD","US Dollar","0","units",,,37718.628331,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","USD","US Dollar","0","units",,,38306.446247,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","USD","US Dollar","0","units",,,39386.400767,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","USD","US Dollar","0","units",,,39985.380645,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","USD","US Dollar","0","units",,,40590.951758,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","USD","US Dollar","0","units",,,41632.156089,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","USD","US Dollar","0","units",,,42026.87355,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","USD","US Dollar","0","units",,,42386.037472,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","USD","US Dollar","0","units",,,42304.633701,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","USD","US Dollar","0","units",,,42536.647209,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","USD","US Dollar","0","units",,,42686.022245,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","USD","US Dollar","0","units",,,43001.663975,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","USD","US Dollar","0","units",,,43082.998578,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","USD","US Dollar","0","units",,,43422.504351,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","USD","US Dollar","0","units",,,44124.436749,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","USD","US Dollar","0","units",,,44592.927244,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","USD","US Dollar","0","units",,,44943.283837,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","USD","US Dollar","0","units",,,45428.72275,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","USD","US Dollar","0","units",,,45606.223244,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","USD","US Dollar","0","units",,,45782.406878,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","USD","US Dollar","0","units",,,45917.843332,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","USD","US Dollar","0","units",,,45880.748887,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","USD","US Dollar","0","units",,,46090.200071,,
"DEU","Germany","B1_GE","Gross domestic product - expenditure approach","HCPCARSA","Per Head, US $, current prices, current PPPs, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","USD","US Dollar","0","units",,,46151.460809,,
